term,id,fk,smog,consen,ar,fkg,fks,lwf
stroke,29304995,,11.6,,12.2,9.6,44.2,11.2
stroke,29304463,,17.0,,19.2,15.9,22.55,10.7
stroke,29303702,,11.1,,10.7,7.5,60.41,6.5
stroke,29303222,,17.3,,19.6,15.2,29.69,12.25
stroke,29303094,,13.7,,12.9,11.2,40.14,5.625
stroke,29302939,,13.2,,12.9,11.1,40.24,11.0
stroke,29302938,,15.3,,16.8,14.8,30.7,14.375
stroke,29302563,,15.0,,14.8,12.7,36.28,10.3333333333
stroke,29302465,,11.7,,13.2,9.7,44.1,5.57142857143
stroke,29302461,,11.9,,13.3,11.2,34.73,10.25
stroke,29302189,,13.3,,14.4,11.0,45.96,15.25
stroke,29300883,,13.3,,14.6,10.7,46.67,11.3
stroke,29300812,,20.9,,21.5,19.8,-3.96,10.9
stroke,29299952,,13.2,,15.2,11.9,32.8,11.1
stroke,29299404,,10.9,,11.5,6.7,62.54,8.7
stroke,29299387,,11.9,,13.9,9.6,55.13,10.5
stroke,29299385,,12.2,,10.7,8.8,57.06,10.7
stroke,29299100,,13.0,,14.8,11.4,50.46,8.83333333333
stroke,29299040,,15.7,,17.0,14.1,32.53,12.0
stroke,29297656,,15.6,,18.7,15.5,18.15,11.1
stroke,29296825,,15.4,,17.1,13.0,40.79,11.875
stroke,29296820,,12.5,,11.2,9.7,49.41,8.7
stroke,29296623,,16.6,,20.2,15.0,24.78,11.0
stroke,29296491,,19.9,,23.3,20.4,-5.28,13.2
stroke,29296197,,16.3,,17.8,15.5,23.46,11.0
stroke,29296123,,15.2,,16.2,13.6,28.43,8.91666666667
stroke,29295526,,17.1,,19.9,16.8,25.53,12.75
stroke,29295509,,18.5,,19.6,17.5,18.28,11.5
stroke,29295303,,14.2,,13.4,11.4,44.95,9.0
stroke,29295292,,13.0,,12.2,10.9,40.85,6.125
stroke,29295256,,15.9,,17.6,15.1,24.68,11.2
stroke,29295174,,16.2,,18.9,15.5,34.19,16.8333333333
stroke,29295160,,15.9,,19.1,15.3,24.17,15.5
stroke,29295143,,17.6,,19.1,16.3,21.33,11.2
stroke,29295096,,13.9,,16.0,11.2,50.77,8.5
stroke,29294406,,17.4,,22.5,18.0,22.48,14.625
stroke,29294397,,15.5,,14.8,13.1,40.48,13.375
stroke,29294394,,13.8,,13.6,11.5,39.23,6.91666666667
stroke,29294343,,12.8,,15.8,11.1,40.35,7.83333333333
stroke,29294303,,14.5,,15.4,12.2,37.6,10.2
stroke,29294001,,13.1,,14.8,11.3,39.94,14.625
stroke,29293999,,17.0,,19.6,15.9,11.82,8.58333333333
stroke,29292265,,10.9,,14.1,7.9,54.08,5.25
stroke,29292187,,11.4,,10.5,8.3,52.97,6.28571428571
stroke,29292138,,15.0,,15.7,13.0,24.54,7.0
stroke,29292104,,16.2,,19.3,15.3,23.97,10.5
stroke,29291961,,12.9,,12.9,9.7,49.52,8.66666666667
stroke,29291891,,9.9,,9.6,6.2,63.96,5.44444444444
stroke,29291887,,13.1,,12.6,10.4,42.17,13.875
stroke,29291673,,14.3,,15.8,12.1,32.49,10.9
stroke,29291535,,12.9,,12.3,10.8,41.06,8.25
stroke,29291393,,15.8,,17.5,15.2,29.79,10.6
stroke,29291175,,13.9,,11.7,11.0,45.96,7.5
stroke,29291174,,13.6,,13.5,11.9,43.63,7.25
stroke,29290984,,17.0,,19.1,15.4,18.45,8.25
stroke,29290948,,14.2,,16.3,11.7,44.14,6.78571428571
stroke,29290946,,12.0,,15.2,11.2,34.63,4.61111111111
stroke,29290940,,14.3,,15.8,13.3,23.83,6.14285714286
stroke,29290837,,14.4,,17.8,13.8,33.34,12.1
stroke,29290833,,15.2,,15.8,12.8,46.61,28.5
stroke,29290682,,13.0,,14.4,11.0,40.65,8.83333333333
stroke,29290532,,9.6,,9.3,6.3,63.56,6.42857142857
stroke,29290379,,14.7,,19.9,14.7,31.11,12.3
stroke,29290347,,11.4,,11.1,8.4,52.66,7.78571428571
stroke,29290336,,16.0,,17.9,14.5,31.62,13.5
stroke,29290060,,11.7,,14.5,11.1,56.49,10.9
stroke,29290003,,15.8,,18.8,14.7,25.59,11.8
stroke,29289936,,11.7,,11.5,9.4,44.81,4.1
stroke,29289903,,17.3,,20.0,15.8,28.06,12.5
stroke,29289900,,17.1,,18.9,16.1,16.52,9.0
stroke,29289841,,13.6,,17.8,13.8,17.1,7.28571428571
stroke,29289705,,16.2,,18.7,15.4,29.08,11.4
stroke,29289703,,16.0,,17.8,15.1,24.68,7.07142857143
stroke,29289680,,15.1,,16.7,13.8,33.24,8.7
stroke,29289546,,15.8,,17.2,13.7,28.23,10.5
stroke,29289494,,15.0,,16.8,13.7,38.96,13.0
stroke,29289425,,12.1,,13.0,8.4,52.87,5.5
stroke,29289402,,17.9,,19.7,16.7,20.42,9.0
stroke,29289366,,11.8,,12.0,9.5,49.92,8.25
stroke,29289257,,15.8,,16.2,14.7,14.97,7.58333333333
stroke,29288989,,14.0,,13.9,11.3,39.74,7.58333333333
stroke,29288846,,14.8,,13.1,11.7,38.82,4.78571428571
stroke,29288783,,15.8,,15.7,12.8,30.67,11.75
stroke,29288767,,16.6,,19.8,16.0,22.34,10.2
stroke,29288632,,15.0,,18.8,14.4,20.89,12.5
stroke,29288630,,15.0,,18.3,15.0,19.37,10.3333333333
stroke,29288590,,15.9,,16.4,13.8,28.03,10.1
stroke,29288580,,14.4,,15.9,12.9,30.36,7.57142857143
stroke,29288499,,17.1,,17.9,15.9,11.62,8.0
stroke,29288496,,13.3,,14.5,10.3,53.31,13.125
stroke,29288487,,12.2,,12.6,10.4,42.27,5.16666666667
stroke,29288403,,14.3,,14.7,13.1,29.65,7.58333333333
stroke,29288394,,17.2,,18.7,15.7,23.05,12.6
stroke,29288344,,12.4,,11.7,9.8,54.52,7.58333333333
stroke,29288262,,15.9,,18.0,15.5,28.88,12.375
stroke,29288244,,11.4,,10.1,8.6,57.67,11.7
stroke,29288212,,18.2,,19.5,16.7,9.59,9.0
stroke,29288195,,14.9,,14.3,12.5,36.69,10.1
stroke,29288194,,17.1,,19.2,15.8,17.44,16.125
stroke,29288141,,13.6,,14.5,11.8,33.1,3.66666666667
stroke,29288062,,15.0,,15.1,12.9,35.68,8.7
stroke,29288058,,10.6,,11.6,8.8,57.27,11.4
stroke,29288056,,14.4,,14.5,12.9,30.36,7.58333333333
stroke,29287901,,10.5,,10.9,8.4,58.28,7.08333333333
stroke,29287235,,13.2,,12.1,9.7,49.52,3.25
stroke,29286590,,12.2,,12.9,10.5,41.97,8.8
stroke,29286452,,16.8,,19.9,15.3,23.97,7.33333333333
stroke,29286442,,14.3,,17.1,13.1,46.0,14.875
stroke,29286413,,16.0,,17.4,14.1,32.53,8.6
stroke,29286319,,19.3,,22.9,18.8,14.93,15.0
stroke,29286305,,16.2,,17.3,14.5,31.41,11.0
stroke,29286024,,10.5,,20.6,6.2,74.79,7.125
stroke,29285809,,16.9,,18.1,15.6,28.67,14.875
stroke,29285679,,14.6,,16.2,13.4,39.77,12.375
stroke,29285572,,13.6,,15.1,11.7,33.51,8.58333333333
stroke,29285548,,13.9,,13.7,10.8,46.47,6.91666666667
stroke,29285488,,13.8,,16.6,12.7,30.77,8.91666666667
stroke,29285476,,9.8,,7.8,7.6,55.0,3.25
stroke,29285302,,14.0,,15.6,12.3,48.13,11.4
stroke,29284999,,11.9,,11.4,9.4,50.23,3.41666666667
stroke,29284990,,16.2,,17.3,14.5,26.1,13.375
stroke,29284897,,13.1,,14.1,10.7,46.78,7.58333333333
stroke,29284886,,16.9,,17.8,16.0,11.51,8.7
stroke,29284795,,15.0,,15.1,13.1,29.65,7.21428571429
stroke,29284747,,18.7,,22.2,17.7,12.46,14.125
stroke,29284738,,13.9,,17.0,11.9,38.21,10.4
stroke,29284737,,13.9,,15.2,11.7,38.92,8.16666666667
stroke,29284736,,15.1,,18.4,14.2,32.33,10.9
stroke,29284735,,12.8,,13.1,10.2,42.78,8.5
stroke,29284734,,12.4,,12.8,10.6,41.56,14.25
stroke,29284731,,14.2,,15.2,12.7,30.87,21.8333333333
stroke,29284725,,14.1,,15.0,12.6,31.17,13.3
stroke,29284572,,15.2,,15.6,13.8,28.03,13.0
stroke,29284570,,14.8,,16.3,11.5,44.85,7.58333333333
stroke,29284569,,10.7,,12.0,7.9,54.08,3.29166666667
stroke,29284568,,13.3,,13.3,9.7,60.14,12.625
stroke,29284544,,15.2,,17.4,14.6,15.07,23.1666666667
stroke,29284304,,16.0,,18.0,13.9,27.72,7.83333333333
stroke,29284178,,17.0,,18.8,15.3,13.24,11.1
stroke,29284046,,14.9,,15.5,14.0,38.15,11.6
stroke,29283692,,14.1,,13.7,12.0,37.91,13.75
stroke,29283439,,15.4,,18.9,14.9,14.36,6.5625
stroke,29283333,,16.6,,16.3,14.8,25.29,10.2
stroke,29283315,,12.0,,12.7,8.4,58.28,13.2
stroke,29283314,,19.0,,22.9,19.1,8.81,13.0
stroke,29283288,,14.9,,17.9,14.0,38.25,13.5
stroke,29283285,,12.5,,13.2,9.3,45.01,7.57142857143
stroke,29283052,,17.1,,16.2,14.6,25.8,8.375
stroke,29283051,,20.3,,23.3,19.2,14.02,13.625
stroke,29283026,,17.2,,19.5,16.3,16.02,10.6
stroke,29283020,,18.6,,21.5,17.9,22.79,12.75
stroke,29282819,,13.0,,14.7,11.4,39.63,11.4
stroke,29282793,,15.8,,16.9,14.5,31.51,10.6
stroke,29282702,,17.4,,21.3,16.9,14.39,10.8
stroke,29282697,,15.1,,15.9,14.3,21.29,8.58333333333
stroke,29282632,,12.0,,12.8,9.3,55.74,7.16666666667
stroke,29282627,,13.7,,13.3,11.3,45.25,10.4
stroke,29282332,,10.8,,11.1,8.6,52.26,6.92857142857
stroke,29282302,,17.6,,19.8,17.7,6.95,10.6666666667
stroke,29282142,,14.9,,15.8,13.4,34.46,10.2
stroke,29282133,,15.9,,17.0,14.4,26.51,7.66666666667
stroke,29282131,,14.0,,14.7,12.6,36.39,8.66666666667
stroke,29282099,,13.0,,14.3,11.5,39.33,8.41666666667
stroke,29281734,,16.3,,17.9,13.5,34.26,7.75
stroke,29281609,,18.0,,21.7,17.8,12.26,10.4
stroke,29281606,,16.3,,18.3,14.1,27.11,10.2
stroke,29281159,,12.1,,12.7,9.6,44.3,4.94444444444
stroke,29281157,,11.6,,10.8,9.1,51.04,6.14285714286
stroke,29281114,,12.0,,12.0,9.0,51.24,12.5
stroke,29281086,,10.8,,11.2,7.8,54.39,3.5
stroke,29280924,,15.5,,16.2,14.8,30.8,11.2
stroke,29280732,,17.7,,20.6,18.9,-6.84,10.4166666667
stroke,29280696,,15.9,,18.5,15.0,19.47,11.4
stroke,29280651,,11.4,,9.6,8.6,52.36,8.66666666667
stroke,29280499,,12.7,,13.1,10.4,42.17,6.25
stroke,29280386,,12.4,,13.2,10.5,36.55,5.83333333333
stroke,29280256,,16.8,,18.3,16.3,10.6,12.4
stroke,29280021,,12.9,,12.9,11.0,40.65,7.66666666667
stroke,29279996,,13.0,,10.8,10.4,42.07,7.75
stroke,29279981,,13.8,,16.0,11.2,50.77,12.875
stroke,29279888,,12.6,,14.1,9.6,49.72,12.375
stroke,29279830,,15.8,,15.9,13.4,28.94,7.91666666667
stroke,29279801,,11.2,,12.9,10.3,37.06,7.85714285714
stroke,29279712,,13.0,,12.2,10.4,53.0,6.57142857143
stroke,29279711,,15.1,,13.9,12.5,36.69,7.58333333333
stroke,29279710,,14.3,,16.4,13.6,23.02,7.5
stroke,29279526,,11.9,,11.0,9.2,50.84,8.0
stroke,29279460,,11.1,,11.2,8.2,58.58,7.91666666667
stroke,29279388,,15.5,,17.5,14.6,31.21,10.1
stroke,29279256,,17.8,,17.9,16.3,16.12,10.9
stroke,29279254,,11.5,,11.1,8.3,53.07,7.25
stroke,29278996,,16.0,,17.8,13.7,33.65,11.875
stroke,29278927,,15.4,,17.5,13.9,38.55,11.9
stroke,29278871,,12.6,,12.2,10.8,41.06,17.0
stroke,29278864,,13.0,,12.0,10.6,46.98,10.1
stroke,29278852,,16.5,,21.0,15.6,23.36,10.9
stroke,29278729,,13.8,,14.7,11.5,44.64,7.5
stroke,29278547,,17.5,,20.4,17.1,8.57,15.25
stroke,29278429,,12.6,,12.7,10.9,40.95,15.0
stroke,29278365,,19.9,,25.0,20.3,5.76,13.75
stroke,29278019,,15.1,,17.1,13.1,29.75,6.71428571429
stroke,29277912,,15.7,,17.4,13.7,33.54,7.5
stroke,29277709,,14.2,,16.1,13.1,29.86,6.28571428571
stroke,29277587,,15.2,,15.7,12.3,37.2,8.75
stroke,29277524,,16.1,,18.9,15.8,28.27,14.0
stroke,29277523,,12.2,,11.8,9.4,50.23,10.1
stroke,29277405,,17.6,,19.2,16.2,27.05,16.3333333333
stroke,29277382,,12.7,,13.9,10.3,42.48,10.8
stroke,29277343,,14.9,,18.5,14.3,32.12,10.8
stroke,29277295,,14.0,,16.9,12.0,48.74,13.625
stroke,29277281,,13.1,,13.3,10.9,40.95,15.375
stroke,29277135,,16.6,,20.4,15.7,22.95,10.5
stroke,29277114,,16.5,,19.8,14.8,25.29,8.1
stroke,29277058,,17.1,,18.0,16.2,16.32,11.1
stroke,29277004,,14.8,,16.9,13.5,28.64,7.5
stroke,29276841,,17.6,,21.7,17.1,19.4,11.8
stroke,29276759,,16.7,,20.0,17.0,8.88,11.5
stroke,29276708,,12.9,,14.7,11.1,45.66,12.875
stroke,29276569,,15.2,,15.6,13.4,28.94,8.16666666667
stroke,29276562,,13.9,,13.9,10.7,46.78,6.75
stroke,29276559,,17.1,,21.3,16.9,25.32,13.75
stroke,29276557,,13.5,,11.9,10.8,46.47,10.4
stroke,29276556,,15.0,,14.1,12.0,37.91,16.8333333333
stroke,29276499,,15.2,,16.1,13.6,33.85,11.5
stroke,29276498,,14.5,,14.3,11.9,38.42,10.9
stroke,29276473,,16.2,,18.5,14.9,24.98,10.2
stroke,29276461,,14.4,,17.0,13.4,23.73,12.0
stroke,29276174,,11.8,,13.2,10.6,47.18,8.08333333333
stroke,29276136,,15.2,,15.6,12.3,37.3,9.0
stroke,29276055,,19.4,,22.2,19.9,-9.48,11.9
stroke,29276014,,14.2,,15.5,11.3,39.74,10.75
stroke,29276013,,12.7,,13.9,10.2,42.68,8.41666666667
stroke,29275886,,13.2,,12.4,10.0,48.5,7.16666666667
stroke,29275788,,14.6,,16.4,13.2,29.45,7.41666666667
stroke,29275545,,16.1,,18.9,15.5,39.71,11.875
stroke,29275501,,13.8,,15.4,12.1,37.81,7.07142857143
stroke,29275452,,10.6,,10.3,8.1,53.47,7.07142857143
stroke,29275418,,10.1,,9.1,7.2,61.43,7.75
stroke,29275335,,10.2,,9.5,6.9,62.14,12.375
stroke,29275325,,13.4,,14.9,12.8,25.05,8.5
stroke,29275065,,11.2,,9.7,9.0,51.24,10.5
stroke,29275059,,11.5,,10.3,7.7,59.9,6.78571428571
stroke,29275014,,15.1,,16.4,14.2,37.64,13.25
stroke,29275013,,12.4,,11.9,10.0,48.7,7.91666666667
stroke,29274913,,12.5,,12.9,10.9,40.95,6.375
stroke,29274911,,12.6,,12.0,9.1,51.04,14.25
stroke,29274834,,17.3,,19.7,16.0,11.51,7.14285714286
stroke,29274758,,11.6,,13.7,10.5,47.28,11.6
stroke,29274727,,16.4,,20.0,15.2,29.69,12.875
stroke,29274471,,13.6,,13.7,11.9,38.32,8.5
stroke,29274451,,18.8,,22.7,17.5,7.66,11.9
stroke,29274051,,17.7,,19.1,15.6,23.26,11.75
stroke,29274045,,12.9,,12.0,9.7,49.41,12.125
stroke,29273997,,12.7,,12.1,10.1,48.4,8.25
stroke,29273965,,16.7,,19.3,16.2,16.22,11.3
stroke,29273856,,13.6,,18.4,13.0,35.47,10.8
stroke,29273767,,11.9,,11.1,8.7,57.37,10.8
stroke,29273692,,13.0,,16.4,11.9,38.21,7.83333333333
stroke,29273658,,14.7,,16.1,12.5,31.28,7.42857142857
stroke,29273654,,11.4,,14.0,9.1,56.45,8.5
stroke,29273652,,10.9,,12.7,8.6,52.26,11.9
stroke,29273637,,13.4,,14.2,11.3,39.94,10.2
stroke,29273635,,13.3,,15.2,12.6,31.17,12.9
stroke,29273586,,12.9,,13.8,11.1,40.45,8.58333333333
stroke,29273581,,17.9,,22.8,18.5,10.23,31.5
stroke,29273536,,14.0,,14.2,11.3,39.84,8.9
stroke,29273535,,13.9,,12.4,11.1,45.66,12.0
stroke,29273477,,15.7,,16.3,14.6,20.48,8.91666666667
stroke,29273464,,14.9,,14.8,12.7,41.5,10.4
stroke,29273429,,13.1,,13.7,10.2,48.2,6.57142857143
stroke,29273390,,10.1,,10.4,8.2,53.37,4.35
stroke,29273323,,13.3,,14.1,10.4,47.69,10.1
stroke,29273207,,11.7,,11.7,9.0,51.24,8.8
stroke,29273206,,9.8,,8.5,6.6,62.85,3.65384615385
stroke,29273200,,14.3,,15.9,13.6,23.12,11.7
stroke,29273182,,17.1,,19.3,15.0,30.2,12.5
stroke,29273180,,15.2,,17.6,13.7,28.33,10.1666666667
stroke,29273078,,16.2,,17.3,14.7,31.01,11.3
stroke,29272953,,15.7,,17.6,15.0,14.05,11.7
stroke,29272824,,13.1,,13.8,11.5,44.64,7.41666666667
stroke,29272804,,15.0,,16.6,12.1,37.81,6.66666666667
stroke,29272555,,11.4,,10.7,7.7,59.9,8.33333333333
stroke,29272381,,15.7,,18.0,14.3,21.19,7.0
stroke,29272301,,15.4,,16.9,14.0,27.52,8.7
stroke,29272289,,13.2,,12.7,10.4,47.49,6.83333333333
stroke,29272276,,15.3,,17.0,13.9,27.72,6.35714285714
stroke,29272007,,13.1,,15.6,11.7,38.82,8.8
stroke,29271893,,15.9,,15.3,13.5,34.05,10.9
stroke,29271732,,22.9,,30.5,25.2,-1.62,18.6666666667
stroke,29271703,,13.5,,14.6,10.9,46.37,10.2
stroke,29271561,,15.3,,17.2,13.9,22.41,6.14285714286
stroke,29271478,,15.0,,17.7,12.7,41.5,12.625
stroke,29270975,,14.7,,16.5,12.5,47.52,8.6
stroke,29270941,,20.5,,21.9,19.1,3.29,12.625
stroke,29270940,,17.8,,19.3,15.8,22.75,11.1
stroke,29270933,,16.1,,16.7,15.3,24.07,8.8
stroke,29270918,,14.2,,15.4,12.4,42.41,7.75
stroke,29270903,,17.4,,21.1,17.5,12.87,13.2
stroke,29270783,,12.5,,13.3,10.4,42.17,8.91666666667
stroke,29270766,,14.6,,15.8,12.5,36.79,7.5
stroke,29270652,,11.5,,10.9,8.6,52.15,10.0833333333
stroke,29270613,,12.7,,12.9,9.9,48.81,10.7
stroke,29270380,,16.6,,22.0,17.4,29.42,16.6666666667
stroke,29270204,,13.6,,14.7,12.1,37.81,8.0
stroke,29270174,,13.6,,14.7,11.3,45.25,15.75
stroke,29270151,,19.5,,21.1,17.8,12.26,13.25
stroke,29270149,,13.4,,13.2,10.5,41.97,7.41666666667
stroke,29270087,,11.7,,12.9,9.9,48.91,10.3
stroke,29269848,,14.8,,18.0,15.9,6.4,7.14285714286
stroke,29269706,,13.7,,13.2,11.4,39.53,8.08333333333
stroke,29269702,,14.2,,14.1,12.0,38.11,11.9
stroke,29269698,,14.4,,14.2,12.1,32.49,5.6875
stroke,29269690,,13.2,,12.9,11.5,39.23,6.07142857143
stroke,29269633,,13.0,,13.2,10.2,42.68,5.5625
stroke,29269511,,11.2,,13.5,9.5,44.61,13.125
stroke,29269399,,15.8,,19.6,15.0,30.09,11.0
stroke,29269390,,12.4,,14.1,10.4,47.59,13.875
stroke,29269367,,13.7,,13.7,12.5,31.28,5.9375
stroke,29269352,,13.8,,16.3,12.5,31.28,11.7
stroke,29269313,,14.6,,15.3,12.6,41.9,11.0
stroke,29269220,,14.9,,15.8,13.1,40.58,9.0
stroke,29269215,,17.1,,20.2,16.7,15.1,12.3
stroke,29269097,,14.6,,15.7,13.0,30.06,6.42857142857
stroke,29269067,,15.9,,17.6,12.7,36.28,8.0
stroke,29269063,,15.1,,16.7,12.4,37.0,8.5
stroke,29268936,,8.3,,6.3,4.2,74.56,6.3125
stroke,29268934,,10.9,,10.0,7.2,61.33,8.16666666667
stroke,29268928,,16.1,,16.2,14.5,26.2,8.75
stroke,29268926,,11.0,,10.5,7.8,54.29,6.125
stroke,29268792,,14.6,,16.6,13.9,22.21,6.6875
stroke,29268761,,12.8,,14.4,9.8,49.21,13.875
stroke,29268625,,11.4,,12.7,9.2,45.32,5.64285714286
stroke,29268517,,13.7,,14.9,11.5,39.43,6.125
stroke,29268511,,13.2,,13.8,10.8,46.47,12.625
stroke,29268395,,12.5,,12.9,10.6,46.98,11.1
stroke,29267372,,16.3,,17.1,15.2,18.86,7.5
stroke,29267145,,15.3,,16.0,13.6,33.85,13.875
stroke,29266975,,11.0,,12.1,9.2,45.32,3.81818181818
stroke,29266966,,14.7,,14.8,13.0,29.96,8.16666666667
stroke,29266885,,15.2,,13.5,13.2,34.97,7.66666666667
stroke,29266751,,12.8,,12.8,8.9,56.76,8.8
stroke,29266493,,12.0,,12.3,9.3,50.53,7.16666666667
stroke,29266450,,18.5,,22.7,18.8,14.93,14.25
stroke,29266273,,15.9,,15.2,13.6,33.85,8.2
stroke,29266233,,18.8,,22.3,17.8,12.26,13.25
stroke,29266179,,12.2,,12.8,10.1,37.47,3.04166666667
stroke,29265894,,17.9,,20.4,17.1,13.88,15.5
stroke,29265873,,13.9,,14.4,11.9,38.42,13.875
stroke,29265871,,14.4,,16.1,13.4,29.04,13.125
stroke,29265869,,14.1,,14.1,11.5,39.43,10.9
stroke,29265867,,17.4,,18.6,15.9,22.55,6.5
stroke,29265866,,16.9,,18.8,16.1,11.11,8.66666666667
stroke,29265865,,15.9,,15.6,13.9,22.31,6.66666666667
stroke,29265864,,15.8,,17.0,13.9,27.62,10.4
stroke,29265861,,18.1,,20.2,17.2,13.78,12.3
stroke,29265792,,17.1,,20.5,16.2,27.05,13.125
stroke,29265791,,14.1,,15.0,12.2,37.5,7.28571428571
stroke,29265373,,17.1,,19.8,16.3,26.74,12.875
stroke,29265173,,11.5,,11.1,8.2,58.79,13.5
stroke,29265114,,14.7,,19.1,13.9,22.41,8.58333333333
stroke,29265102,,16.1,,27.3,14.4,37.23,10.8
stroke,29265018,,15.4,,17.3,13.9,33.04,13.375
stroke,29264879,,14.2,,14.9,11.9,43.63,7.58333333333
stroke,29264843,,13.5,,13.9,11.1,45.66,10.1
stroke,29264714,,16.3,,18.7,15.7,28.47,15.8333333333
stroke,29264677,,18.4,,22.1,18.1,16.66,19.8333333333
stroke,29264668,,14.5,,16.4,12.1,37.71,8.25
stroke,29264542,,15.5,,16.4,12.9,35.68,10.8
stroke,29264419,,16.0,,19.1,15.0,35.61,10.3
stroke,29264414,,12.1,,10.9,8.1,64.3,12.75
stroke,29264113,,15.8,,18.3,15.5,18.05,10.3
stroke,29264061,,17.7,,17.6,14.7,30.91,12.125
stroke,29263784,,19.0,,23.4,19.0,25.16,18.3333333333
stroke,29263488,,13.6,,13.5,11.1,45.76,5.375
stroke,29263150,,12.7,,13.2,9.5,49.82,7.58333333333
stroke,29263135,,15.1,,15.0,14.1,32.63,10.7
stroke,29263008,,16.1,,17.0,13.1,40.58,12.0
stroke,29263006,,16.2,,19.2,15.5,28.88,18.0
stroke,29262855,,16.1,,20.7,15.5,23.56,12.5
stroke,29262841,,13.6,,14.4,11.1,45.76,10.5
stroke,29262663,,17.1,,18.6,16.1,27.25,10.8
stroke,29262656,,13.2,,14.8,12.3,31.89,6.64285714286
stroke,29262636,,11.4,,13.4,8.9,51.55,6.71428571429
stroke,29262613,,12.5,,14.4,11.6,28.4,4.6875
stroke,29262579,,10.0,,9.9,5.7,75.91,7.33333333333
stroke,29262488,,11.4,,20.5,8.2,64.0,18.8333333333
stroke,29262474,,10.1,,21.1,6.7,62.64,11.6
stroke,29262432,,18.9,,20.3,17.3,18.79,8.6
stroke,29262431,,15.9,,16.5,13.5,34.26,8.9
stroke,29262429,,17.0,,17.8,16.2,27.05,12.6
stroke,29262428,,19.7,,24.1,19.3,19.03,12.125
stroke,29262289,,12.2,,13.2,9.9,43.39,10.8
stroke,29262271,,14.4,,14.8,12.7,41.5,13.625
stroke,29261727,,12.4,,11.3,9.5,50.02,10.1
stroke,29261716,,13.2,,12.3,10.8,41.26,8.66666666667
stroke,29261675,,14.1,,16.3,13.1,35.27,10.8
stroke,29261564,,16.0,,17.0,13.3,34.66,6.64285714286
stroke,29261153,,11.7,,11.5,9.1,50.94,11.7
stroke,29260927,,15.1,,19.7,14.2,37.74,11.2
stroke,29260837,,17.1,,18.7,15.8,17.44,10.6
stroke,29260712,,13.2,,12.4,11.1,34.93,10.4
stroke,29260627,,11.0,,10.8,7.4,60.72,4.5
stroke,29260619,,13.5,,13.8,12.0,43.32,12.125
stroke,29260615,,14.1,,15.9,13.1,29.75,10.5833333333
stroke,29260540,,20.7,,25.3,21.9,1.4,20.0
stroke,29260458,,14.1,,16.9,13.5,34.15,11.0
stroke,29260427,,13.2,,13.2,10.0,48.5,14.25
stroke,29260380,,15.0,,16.5,12.6,41.8,8.6
stroke,29260346,,14.9,,15.2,11.5,44.64,12.75
stroke,29260256,,11.6,,9.9,8.2,53.37,7.58333333333
stroke,29260237,,17.8,,19.4,16.9,20.01,15.375
stroke,29260039,,16.7,,18.8,14.6,26.0,11.0
stroke,29260033,,14.6,,12.5,11.7,44.24,11.0
stroke,29260030,,11.3,,9.8,8.2,58.79,7.41666666667
stroke,29260020,,12.0,,12.7,10.1,64.64,10.5
stroke,29260015,,15.4,,15.3,12.6,41.8,8.6
stroke,29260013,,13.4,,13.6,9.9,54.32,7.66666666667
stroke,29260010,,15.8,,16.4,13.7,33.65,8.9
stroke,29260009,,20.3,,23.4,18.3,10.94,13.1666666667
stroke,29259998,,13.7,,14.3,11.3,39.84,10.7
stroke,29259939,,16.4,,17.4,14.3,26.61,13.125
stroke,29259788,,9.6,,8.0,5.9,70.19,11.7
stroke,29259732,,15.7,,19.2,15.6,12.43,8.41666666667
stroke,29259576,,14.7,,16.2,13.2,34.97,10.5
stroke,29259514,,18.0,,20.0,16.4,21.23,13.0
stroke,29259148,,16.4,,16.5,13.7,33.54,8.6
stroke,29259124,,13.7,,14.5,11.5,50.06,10.2
stroke,29259123,,12.6,,11.8,9.3,50.33,10.9
stroke,29258945,,10.8,,9.9,7.2,66.64,7.21428571429
stroke,29258936,,14.1,,15.7,13.9,16.79,7.0
stroke,29258866,,15.9,,17.9,14.4,26.3,11.4
stroke,29258823,,14.8,,20.8,15.8,22.75,10.6
stroke,29258787,,13.7,,16.2,11.5,39.33,6.78571428571
stroke,29258779,,12.6,,11.3,10.5,47.38,5.125
stroke,29258736,,13.3,,16.7,12.1,37.71,10.4
stroke,29258677,,13.8,,14.5,11.2,50.97,7.41666666667
stroke,29258602,,14.3,,18.3,14.6,47.46,12.5
stroke,29258590,,17.4,,19.5,16.3,21.33,14.875
stroke,29258502,,17.0,,18.0,16.3,21.33,14.75
stroke,29258470,,12.5,,13.7,10.2,47.99,11.2
stroke,29257748,,15.3,,13.9,13.0,30.06,8.08333333333
stroke,29257264,,16.6,,20.7,15.1,29.99,8.7
stroke,29257253,,16.3,,18.1,14.9,30.4,12.5
stroke,29257093,,13.9,,18.2,14.0,22.0,8.83333333333
stroke,29256908,,14.4,,16.1,13.2,34.86,10.2
stroke,29256765,,16.4,,18.8,16.7,25.73,13.375
stroke,29256324,,14.0,,17.5,12.4,31.68,5.5
stroke,29256265,,13.0,,13.5,11.7,33.41,6.375
stroke,29256227,,13.1,,15.3,11.2,45.56,7.14285714286
stroke,29256226,,13.6,,14.8,11.5,39.33,11.8
stroke,29256225,,15.9,,16.7,13.2,29.55,18.1666666667
