id,term,n_words,has_source_link,has_article_link,has_other_link,region,journal
str349,stroke,227,False,True,False,europe,Addiction
str350,stroke,476,False,False,False,namerica,
str351,stroke,484,True,True,False,europe,Annals of Thoracic Surgery
str352,stroke,544,True,True,False,namerica,Circulation: Journal of the American Heart Association
str353,stroke,460,False,True,False,namerica,JAMA Cardiology
str354,stroke,331,False,True,True,europe,Journal of Experimental Biology
str355,stroke,318,False,False,False,namerica,Neurology
str356,stroke,360,False,True,False,namerica,Cell Systems
str357,stroke,350,False,False,False,namerica,New England Journal of Medicine
str358,stroke,354,False,False,False,namerica,
str359,stroke,428,False,False,False,namerica,Science Translational Medicine
str360,stroke,210,False,False,False,namerica,JAMA
str361,stroke,99,False,False,False,namerica,JAMA
str362,stroke,421,False,True,False,europe,eLife
str363,stroke,415,True,True,False,namerica,Journal of Clinical Sleep Medicine
str364,stroke,574,False,False,False,namerica,Journal of Adolescent Health
str365,stroke,369,True,True,False,namerica,Circulation: Journal of the American Heart Association
str366,stroke,216,False,False,False,namerica,Canadian Medical Association Journal
str367,stroke,398,False,True,False,europe,Nature Ecology and Evolution
str368,stroke,275,False,True,False,namerica,Nature Neuroscience
str369,stroke,294,False,False,False,namerica,Neurology
str370,stroke,215,False,False,False,namerica,Scientific Reports
str371,stroke,442,True,True,False,namerica,Circulation: Journal of the American Heart Association
str372,stroke,206,False,False,False,namerica,Neurology
str373,stroke,322,False,False,False,europe,The BMJ
str374,stroke,283,False,False,False,namerica,Neuron
str375,stroke,422,True,True,False,namerica,Nature Reviews Neurology
str376,stroke,399,False,True,False,europe,Colloids and Surfaces B: Biointerfaces
str377,stroke,351,False,True,False,namerica,PLOS Biology
str378,stroke,319,True,False,False,europe,
str379,stroke,399,False,True,False,europe,Colloids and Surfaces B: Biointerfaces
str380,stroke,351,False,True,False,namerica,PLOS Biology
str381,stroke,450,True,False,False,namerica,Circulation: Cardiovascular Quality and Outcomes
str382,stroke,183,False,False,False,africa,Proceedings of the National Academy of Sciences
str383,stroke,743,False,False,False,namerica,Lancet Neurology
str384,stroke,272,True,False,False,namerica,
str385,stroke,223,True,False,False,namerica,Vascular Medicine
str386,stroke,529,False,False,False,namerica,
str387,stroke,503,False,False,False,namerica,
str388,stroke,403,False,False,False,namerica,
str389,stroke,501,False,False,False,namerica,
str390,stroke,485,False,False,False,namerica,The Lancet
str391,stroke,420,False,False,False,namerica,
str392,stroke,518,False,False,False,namerica,
str393,stroke,442,False,False,False,namerica,New England Journal of Medicine
str394,stroke,645,False,False,False,namerica,
str395,stroke,256,True,True,False,europe,European Journal of Preventive Cardiology
str396,stroke,381,False,False,False,namerica,
str397,stroke,230,True,True,False,europe,New England Journal of Medicine
str398,stroke,291,False,True,True,namerica,Journal of the American College of Cardiology
str399,stroke,363,False,True,False,namerica,Annals of Neurology
str400,stroke,278,False,True,False,namerica,Psychiatry Research
str401,stroke,392,True,False,False,europe,Nature
str402,stroke,361,True,False,False,namerica,The Journal of Neuroscience
str403,stroke,244,False,True,False,namerica,PLOS Pathogens
str404,stroke,449,False,False,False,namerica,Circulation
str405,stroke,449,False,False,False,namerica,Circulation
str406,stroke,247,True,True,False,namerica,Angewandte Chemie International Edition
str407,stroke,394,False,True,True,namerica,JAMA Neurology
str408,stroke,459,False,False,False,namerica,Blood
str409,stroke,241,True,False,False,namerica,Frontiers in Human Neuroscience
str410,stroke,175,True,True,False,namerica,JAHA: Journal of the American Heart Association
str411,stroke,276,False,False,False,namerica,Journal of Nutrition
str412,stroke,150,False,True,True,namerica,Annals of Neurology
str413,stroke,315,False,True,False,namerica,Canadian Pharmacists Journal
str414,stroke,298,False,False,False,namerica,Neurology
str415,stroke,183,True,False,False,namerica,Journal of the American Heart Association
str416,stroke,564,False,True,False,europe,Nature
str417,stroke,297,True,False,False,namerica,
str418,stroke,437,True,True,False,namerica,Journal of the American Geriatrics Society
str419,stroke,3,True,False,False,,
str420,stroke,142,False,True,False,namerica,Annals of Neurology
str421,stroke,379,False,True,False,namerica,Population and Environment
str422,stroke,223,False,False,False,namerica,
str423,stroke,462,False,True,False,namerica,Molecular Psychiatry
str424,stroke,123,False,True,False,asia,Recent Patents on Biotechnology
str425,stroke,374,True,False,False,namerica,Cell
str426,stroke,335,True,False,False,europe,
str427,stroke,94,False,True,False,namerica,Journal of the American Geriatrics Society
str428,stroke,309,False,False,False,namerica,Circulation
str429,stroke,492,False,False,False,namerica,Journal of Cardiovascular Pharmacology and Therapeutics
str430,stroke,306,False,False,False,namerica,NEJM
str431,stroke,286,False,True,False,namerica,Endocrine Reviews
str432,stroke,265,False,False,False,namerica,Neurology
str433,stroke,114,True,True,False,namerica,JAHA: Journal of the American Heart Association
str434,stroke,406,False,False,False,namerica,Nature
str435,stroke,406,False,False,False,namerica,Nature
str436,stroke,121,False,False,False,namerica,JAMA Cardiology
str437,stroke,447,True,False,False,namerica,Neuron
str438,stroke,480,False,True,False,australia,Science Translational Medicine
str439,stroke,332,False,True,False,namerica,American Journal of Physiology - Endocrinology and Metabolism
str440,stroke,323,False,False,False,europe,Clinical Chemistry
str441,stroke,335,True,False,False,europe,Scientific Reports
str442,stroke,296,False,False,False,namerica,JAMA
str443,stroke,329,False,False,True,namerica,Canadian Medical Association Journal
str444,stroke,272,True,False,False,namerica,Annals of Internal Medicine
str445,stroke,257,True,False,False,namerica,
str446,stroke,192,True,False,False,namerica,
str447,stroke,282,True,True,False,namerica,Circulation: Journal of the American Heart Association
str448,stroke,126,True,False,False,namerica,
str449,stroke,412,True,True,False,namerica,Science Advances
str450,stroke,320,False,False,False,namerica,Journal of the American Geriatrics Society
str451,stroke,379,False,False,False,namerica,Proceedings of the National Academy of Sciences
str452,stroke,277,False,True,False,namerica,Journal of NeuroInterventional Surgery
str453,stroke,237,True,False,False,namerica,JAMA Cardiology
str454,stroke,122,True,True,False,namerica,Stroke: Journal of the American Heart Association
str455,stroke,278,True,True,False,europe,Circulation Research
str456,stroke,242,True,True,False,namerica,"Arteriosclerosis, Thrombosis, and Vascular Biology"
str457,stroke,325,False,False,False,namerica,Medical Care
str458,stroke,341,False,False,False,namerica,Pediatric Critical Care Medicine
str459,stroke,464,False,False,False,namerica,Neurology
str460,stroke,252,False,False,False,namerica,JAMA Cardiology
str461,stroke,198,False,False,False,namerica,JAMA Cardiology
str462,stroke,198,False,False,False,namerica,JAMA Cardiology
str463,stroke,320,False,False,False,namerica,PLOS ONE
str464,stroke,368,False,False,False,namerica,Nature
str465,stroke,182,True,False,False,namerica,Menopause: The Journal of the North American Menopause Society
str466,stroke,185,False,False,False,namerica,Neurology
str467,stroke,222,True,True,False,europe,European Journal of Preventive Cardiology
str468,stroke,348,False,True,False,asia,Science China Life Sciences
str469,stroke,507,False,True,False,namerica,Nature
str470,stroke,516,True,True,False,namerica,Nature
str471,stroke,343,False,True,False,namerica,Stroke
str472,stroke,300,True,False,False,namerica,
str473,stroke,222,False,False,False,namerica,Scientific Reports
str474,stroke,163,True,False,True,namerica,
str475,stroke,342,True,False,False,namerica,Annals of Neurology
str476,stroke,146,False,False,False,namerica,JAMA Neurology
str477,stroke,290,True,False,False,namerica,
str478,stroke,203,True,False,False,namerica,
str479,stroke,439,False,False,False,namerica,Scientific Reports
str480,stroke,337,False,False,False,europe,Family Practice
str481,stroke,271,True,False,False,europe,Journal of American Chemical Society
str482,stroke,295,True,False,True,namerica,Cell Death & Differentiation
str483,stroke,201,False,False,True,namerica,Vascular Medicine
str484,stroke,222,False,True,False,europe,JCI Insight
str485,stroke,854,False,False,False,europe,JAMA
str486,stroke,457,True,True,False,namerica,Stroke: Journal of the American Heart Association
str487,stroke,276,False,True,False,europe,Nature Communications
str488,stroke,473,False,False,False,namerica,Alzheimer's & Dementia
str489,stroke,338,True,True,False,namerica,American Journal of Hypertension
str490,stroke,247,False,False,False,namerica,Alzheimer's & Dementia
str491,stroke,219,True,True,False,namerica,Science
str492,stroke,295,True,False,True,namerica,Cell Death & Differentiation
str493,stroke,201,False,False,True,namerica,Vascular Medicine
str494,stroke,222,False,True,False,europe,JCI Insight
str495,stroke,854,False,False,False,europe,JAMA
str496,stroke,457,True,True,False,namerica,Stroke: Journal of the American Heart Association
str497,stroke,276,False,True,False,europe,Nature Communications
str498,stroke,473,False,False,False,namerica,Alzheimer's & Dementia
str499,stroke,338,True,True,False,namerica,American Journal of Hypertension
str500,stroke,247,False,False,False,namerica,Alzheimer's & Dementia
str501,stroke,219,True,True,False,namerica,Science
str502,stroke,196,False,False,False,namerica,
str503,stroke,121,False,True,False,namerica,FASEB Journal
str504,stroke,275,False,False,True,namerica,
str505,stroke,295,False,False,False,namerica,JAMA Internal Medicine
str506,stroke,745,True,True,False,namerica,Journal of Clinical Endocrinology & Metabolism
str507,stroke,283,False,True,False,namerica,Journal of Cerebral Blood Flow and Metabolism
str508,stroke,224,False,True,False,namerica,PLOS Genetics
str509,stroke,159,False,False,False,namerica,ACS Nano
str510,stroke,360,True,True,False,namerica,JAHA: Journal of the American Heart Association
str511,stroke,844,False,False,False,namerica,
str512,stroke,280,False,False,False,namerica,Neurology
str513,stroke,411,False,True,False,namerica,European Journal of Internal Medicine
str514,stroke,231,True,False,False,namerica,Journal of Neuroscience
str515,stroke,411,False,True,False,namerica,Nature Communications
str516,stroke,231,True,False,False,namerica,Journal of Neuroscience
str517,stroke,411,False,True,False,namerica,Nature Communications
str518,stroke,474,False,True,False,namerica,Nature Communications
str519,stroke,518,False,True,False,europe,European Heart Journal
str520,stroke,402,True,True,False,namerica,Nature Human Behavior
str521,stroke,223,False,True,False,namerica,PLOS Biology
str522,stroke,369,True,False,False,namerica,PLOS ONE
str523,stroke,527,False,True,False,namerica,Proceedings of the National Academy of Sciences
str524,stroke,389,False,False,False,namerica,Circulation: Journal of the American Heart Association
str525,stroke,305,False,False,False,namerica,Neurology
str526,stroke,161,True,True,False,namerica,Circulation: Journal of the American Heart Association
str527,stroke,282,False,False,False,namerica,
str528,stroke,282,True,True,False,namerica,Nano Letters
str529,stroke,438,False,False,False,namerica,
str530,stroke,445,False,False,False,namerica,American Journal of Psychiatry
str531,stroke,342,False,False,False,namerica,
str532,stroke,241,False,False,False,namerica,
str533,stroke,424,False,False,False,namerica,Neuron
str534,stroke,371,False,True,False,namerica,Neuron
str535,stroke,656,True,False,False,namerica,Neuron
str536,stroke,462,True,False,False,namerica,JCI Insight
str537,stroke,479,True,False,False,namerica,Journal of Neurointerventional Surgery
str538,stroke,250,True,True,False,namerica,Stroke
str539,stroke,154,True,True,False,namerica,Stem Cells and Development
str540,stroke,285,True,True,False,namerica,JAHA: Journal of the American Heart Association
str541,stroke,483,False,True,False,namerica,Neuron
str542,stroke,366,False,True,False,namerica,Canadian Journal of Cardiology
str543,stroke,252,False,False,False,namerica,Neurology
str544,stroke,330,False,True,False,namerica,Nature
str545,stroke,383,True,False,False,namerica,
str546,stroke,448,True,False,False,namerica,Journal of Magnetic Resonance Imaging
str547,stroke,533,False,True,False,namerica,Nature Neuroscience
str548,stroke,620,True,False,False,namerica,Neuron
str549,stroke,270,True,False,False,namerica,Journal of the American College of Cardiology
str550,stroke,226,False,False,False,,Internal Medicine Review
str551,stroke,298,False,False,False,namerica,American Journal of Transplantation
str552,stroke,273,True,False,False,namerica,
str553,stroke,313,True,False,False,namerica,Alzheimer's & Dementia
str554,stroke,379,False,False,False,namerica,
str555,stroke,200,False,True,False,africa,Nature Neuroscience
str556,stroke,281,True,True,False,namerica,Circulation: Journal of the American Heart Association
str557,stroke,342,False,False,False,namerica,Circulation
str558,stroke,645,False,False,False,namerica,
str559,stroke,408,False,False,False,namerica,Nature Medicine
str560,stroke,372,False,True,False,namerica,Nature Medicine
str561,stroke,355,True,False,False,europe,
str562,stroke,105,False,True,False,namerica,European Journal of Heart Failure
str563,stroke,335,False,False,False,namerica,
str564,stroke,266,False,False,False,namerica,
str565,stroke,245,False,False,False,namerica,
str566,stroke,288,False,False,False,namerica,
str567,stroke,310,False,False,False,namerica,
str568,stroke,283,False,False,False,europe,World Psychiatry
str569,stroke,374,False,False,False,namerica,
str570,stroke,160,False,True,False,namerica,FASEB Journal
str571,stroke,299,False,False,False,namerica,
str572,stroke,318,False,False,False,namerica,
str573,stroke,299,False,False,False,namerica,
str574,stroke,318,False,False,False,namerica,
str575,stroke,254,False,False,False,namerica,
str576,stroke,369,False,False,False,namerica,
str577,stroke,262,True,False,False,europe,
str578,stroke,296,False,False,False,namerica,
str579,stroke,287,False,False,False,namerica,
str580,stroke,305,False,False,False,europe,Tobacco Control
str581,stroke,276,False,False,False,namerica,
str582,stroke,257,False,False,False,namerica,Neurology
str583,stroke,506,False,False,True,namerica,American Journal of Physical Medicine & Rehabilitation
str584,stroke,291,True,True,False,namerica,JAHA: Journal of the American Heart Association
str585,stroke,323,False,False,False,namerica,JAMA Neurology
str586,stroke,269,False,False,False,namerica,Nature
str587,stroke,217,True,False,True,namerica,
str588,stroke,333,False,False,False,namerica,Science
str589,stroke,254,False,False,False,namerica,Neurology
str590,stroke,507,True,True,False,namerica,Science
str591,stroke,290,False,False,False,europe,Archives of Physical Medicine and Rehabilitation
str592,stroke,120,False,True,False,namerica,Developmental Dynamics
str593,stroke,391,True,True,False,namerica,Psychological Science
str595,stroke,249,False,False,False,asia,Circulation Research: Journal of the American Heart Association
str596,stroke,319,True,True,False,namerica,Circulation: Journal of the American Heart Association
str597,stroke,226,True,True,False,namerica,Journal of Neurotrauma
str598,stroke,691,False,False,False,namerica,Lancet
str599,stroke,308,True,True,False,namerica,Hypertension
str600,stroke,388,False,False,False,namerica,eLife
str601,stroke,451,True,True,False,namerica,Nature
str602,stroke,172,False,False,False,europe,
str603,stroke,520,True,True,False,namerica,Science Signaling
str604,stroke,222,True,True,False,namerica,JAHA: Journal of the American Heart Association
str605,stroke,246,False,False,False,namerica,
str606,stroke,187,False,False,False,europe,
str607,stroke,372,False,True,False,namerica,Cell
str608,stroke,494,False,False,False,namerica,Lancet
str609,stroke,187,False,False,False,europe,
str610,stroke,372,False,True,False,namerica,Cell
str611,stroke,494,False,False,False,namerica,Lancet
str612,stroke,535,False,False,False,namerica,Lancet
str613,stroke,467,False,False,False,namerica,
str614,stroke,216,False,False,False,namerica,JACC: Cardiovascular Interventions
str615,stroke,355,False,False,False,namerica,Neurology
str616,stroke,560,False,False,False,namerica,Journal of the American College of Cardiology
str617,stroke,292,False,False,False,namerica,PLOS ONE
str618,stroke,282,False,False,False,namerica,
str619,stroke,701,False,False,False,namerica,
str620,stroke,231,False,False,False,namerica,JAMA
str621,stroke,360,False,False,False,europe,
str622,stroke,295,True,False,False,europe,
str623,stroke,203,True,False,False,africa,Comparative Biochemistry and Physiology
str624,stroke,299,False,False,False,europe,
str625,stroke,179,True,False,False,namerica,
str626,stroke,308,False,False,False,europe,
str627,stroke,172,True,False,False,namerica,
str628,stroke,281,False,True,False,namerica,Journal of the American College of Cardiology
str629,stroke,456,False,True,False,namerica,JAMA Internal Medicine
str630,stroke,240,True,True,False,namerica,Neurology
str631,stroke,351,False,False,False,namerica,Nature
str632,stroke,283,True,True,False,namerica,Scientific Reports
str633,stroke,262,True,False,False,europe,Nature
str634,stroke,365,False,False,False,namerica,
str635,stroke,309,False,True,False,namerica,Nature Neuroscience
str636,stroke,485,False,False,False,namerica,Proceedings of the National Academy of Sciences
str637,stroke,605,True,False,False,namerica,
str638,stroke,545,False,False,False,namerica,Stroke
str639,stroke,384,True,False,False,europe,
str640,stroke,657,True,False,False,namerica,International Society for Microbial Ecology Journal
str641,stroke,217,True,True,False,namerica,JAHA: Journal of the American Heart Association
str642,stroke,264,False,False,False,namerica,Stroke
str643,stroke,239,False,True,False,namerica,PLOS Computational Biology
str644,stroke,214,False,False,False,namerica,New England Journal of Medicine
str645,stroke,296,False,False,False,namerica,Neurology
str646,stroke,336,True,True,False,namerica,JAHA: Journal of the American Heart Association
str647,stroke,302,False,True,False,namerica,PLOS ONE
str648,stroke,3,True,False,False,,
str649,stroke,218,True,True,False,namerica,Journal of Neurophysiology
str650,stroke,340,False,False,False,europe,
str651,stroke,397,True,False,False,namerica,Science Robotics
str652,stroke,209,False,True,False,australia,Science Signaling
str653,stroke,148,False,True,False,namerica,FASEB Journal
str654,stroke,283,False,True,False,namerica,Heart
str655,stroke,205,False,True,False,asia,Cognitive Science
str656,stroke,299,False,True,True,namerica,JAMA
str657,stroke,265,True,False,False,namerica,
str658,stroke,281,False,False,False,europe,Nature Cell Biology
str659,stroke,312,True,True,False,namerica,Circulation: Journal of the American Heart Association
str660,stroke,282,True,False,False,namerica,Critical Care Medicine
str661,stroke,235,False,False,False,europe,Journal of American College of Cardiology
str662,stroke,186,False,False,False,namerica,JAMA Internal Medicine
str663,stroke,395,False,False,False,namerica,Annals of Internal Medicine
str664,stroke,307,False,False,False,namerica,
str665,stroke,270,False,False,False,namerica,
str666,stroke,251,False,False,False,namerica,
str667,stroke,260,True,True,False,australia,Proceedings of the National Academy of Sciences
str668,stroke,259,False,False,False,namerica,
str669,stroke,285,True,True,False,namerica,Journal of Neuroscience
str670,stroke,311,True,True,False,namerica,Journal of Palliative Medicine
str671,stroke,288,True,True,False,namerica,Journal of Neuroscience
str672,stroke,572,True,False,False,europe,Cell Metabolism
str673,stroke,344,True,True,False,namerica,Renewable and Sustainable Energy Reviews
str674,stroke,367,False,True,False,namerica,Cell
str675,stroke,405,False,False,False,namerica,Scientific Reports
str676,stroke,162,False,False,False,namerica,Journal of Affective Disorders
str677,stroke,311,False,False,False,namerica,Neurology
str678,stroke,233,False,True,False,namerica,Science Translational Medicine
str679,stroke,311,False,False,False,namerica,Neurology
str680,stroke,233,False,True,False,namerica,Science Translational Medicine
str681,stroke,430,True,False,False,namerica,Science
str682,stroke,363,True,True,False,namerica,Nature Communications
str683,stroke,363,True,False,False,namerica,Journal of Managed Care Pharmacy
str684,stroke,251,True,True,False,namerica,JAHA: Journal of the American Heart Association
str685,stroke,211,True,False,False,namerica,PLOS Pathogens
str686,stroke,211,False,False,False,namerica,
str687,stroke,292,True,False,False,namerica,Cellular and Molecular Gastroenterology and Hepatology
str688,stroke,538,False,False,False,namerica,
str689,stroke,311,False,False,False,namerica,Neurology
str690,stroke,233,False,True,False,namerica,Science Translational Medicine
str691,stroke,430,True,False,False,namerica,Science
str692,stroke,363,True,True,False,namerica,Nature Communications
str693,stroke,363,True,False,False,namerica,Journal of Managed Care Pharmacy
str694,stroke,251,True,True,False,namerica,JAHA: Journal of the American Heart Association
str695,stroke,211,True,False,False,namerica,PLOS Pathogens
str696,stroke,211,False,False,False,namerica,
str697,stroke,292,True,False,False,namerica,Cellular and Molecular Gastroenterology and Hepatology
str698,stroke,538,False,False,False,namerica,
str699,stroke,204,True,True,False,asia,IEEE Transactions on Neural Systems and Rehabilitation Engineering
str700,stroke,246,True,True,False,namerica,"Arteriosclerosis, Thrombosis and Vascular Biology"
str701,stroke,185,True,False,False,namerica,Neurology
str702,stroke,307,False,True,False,namerica,American Journal of Hypertension
str703,stroke,304,False,False,False,namerica,Neurology
str704,stroke,162,True,True,False,namerica,Journal of Neurotrauma
str705,stroke,586,False,False,False,namerica,
str706,stroke,394,False,False,False,namerica,Stem Cell Reports
str707,stroke,394,False,False,False,namerica,Journal of Integrative Medicine
str708,stroke,210,False,True,False,namerica,PLOS Medicine
str709,stroke,210,False,True,False,namerica,PLOS Medicine
str710,stroke,531,True,False,False,europe,Nature
str711,stroke,348,False,False,False,europe,The BMJ
str712,stroke,333,True,False,False,namerica,Cell Reports
str713,stroke,277,False,False,False,namerica,
str714,stroke,387,False,False,False,namerica,International Journal of Epidemiology
str715,stroke,513,True,False,False,namerica,Human Molecular Genetics
str716,stroke,588,False,False,False,namerica,Journal of American College of Surgeons
str717,stroke,149,False,False,False,namerica,JAMA Neurology
str718,stroke,323,True,False,False,namerica,Clinical Cardiology
str719,stroke,250,False,True,False,namerica,International Journal of Geriatric Psychiatry
str720,stroke,364,True,True,False,namerica,Cardiovascular Diabetology
str721,stroke,240,True,False,False,namerica,Circulation: Journal of the American Heart Association
str722,stroke,190,True,True,False,namerica,Hypertension: Journal of the American Heart Association
str723,stroke,597,False,False,True,namerica,Annals of Internal Medicine
str724,stroke,256,False,True,False,namerica,British Journal of Dermatology
str725,stroke,236,True,False,False,europe,Annals of Rheumatic Diseases
str726,stroke,289,False,True,False,namerica,JACC: Basic to Translational Science
str727,stroke,282,False,False,False,europe,
str728,stroke,299,True,False,False,europe,Annals of Rheumatic Diseases
str729,stroke,194,True,True,False,namerica,Stroke: Journal of the American Heart Association
str730,stroke,254,True,False,False,europe,Annals of Rheumatic Diseases
str731,stroke,198,True,True,False,namerica,Circulation: Journal of the American Heart Association
str732,stroke,282,True,True,False,europe,European Heart Journal - Cardiovascular Pharmacotherapy
str733,stroke,222,False,True,False,namerica,Scientific Reports
str734,stroke,237,False,False,False,namerica,
str735,stroke,222,False,True,False,namerica,Scientific Reports
str736,stroke,230,False,False,False,namerica,Neurology
str737,stroke,343,False,False,False,namerica,American Journal of Kidney Diseases
str738,stroke,418,True,True,False,namerica,Journal of Stroke and Cerebrovascular Diseases
str739,stroke,483,False,False,False,namerica,The Lancet
str740,stroke,239,False,False,False,europe,Occupational and Environmental Medicine
str741,stroke,330,False,False,False,namerica,Nature Biomedical Engineering
str742,stroke,250,False,False,False,namerica,Molecular Psychiatry
str743,stroke,407,False,False,False,namerica,
str744,stroke,224,False,True,False,europe,Heart
str745,stroke,221,False,False,False,namerica,Alzheimer's & Dementia
str746,stroke,401,False,True,False,europe,American Journal of Preventive Medicine
str747,stroke,258,False,False,False,australia,New England Journal of Medicine
str748,stroke,218,False,False,False,namerica,JAMA Internal Medicine
str749,stroke,414,False,True,False,namerica,eLife
str750,stroke,152,False,True,False,namerica,PLOS Genetics
str751,stroke,242,True,True,False,namerica,Journal of the American Geriatrics Society
str752,stroke,202,False,True,False,namerica,Journal of American Society of Nephrology
str753,stroke,637,True,False,False,namerica,
str754,stroke,226,False,True,False,namerica,Journal of the American College of Cardiology
str755,stroke,237,True,False,False,europe,
str756,stroke,215,False,True,False,australia,New England Journal of Medicine
str757,stroke,297,True,False,False,namerica,JAHA: Journal of the American Heart Association
str758,stroke,442,True,False,False,namerica,
str759,stroke,296,False,False,False,namerica,Neuron
str760,stroke,309,False,False,False,namerica,Neurology
str761,stroke,361,True,False,False,namerica,Journal of Pain Research
str762,stroke,233,False,False,False,namerica,Journal of Neurotrauma
str763,stroke,343,True,True,False,namerica,Lancet Neurology
str764,stroke,348,False,True,False,namerica,Nature
str765,stroke,450,False,True,False,namerica,Neuron
str766,stroke,423,False,False,False,namerica,Annals of Neurology
str767,stroke,146,True,False,False,namerica,Menopause: The Journal of the North American Menopause Society
str768,stroke,229,True,True,False,namerica,NeuroImage
str769,stroke,322,True,True,False,namerica,Journal of General Internal Medicine
str770,stroke,346,True,False,False,namerica,Lancet Neurology
str771,stroke,209,True,True,False,namerica,Circulation: Cardiovascular Quality and Outcomes
str773,stroke,392,False,True,False,namerica,Journal of Clinical Investigation
str774,stroke,324,True,False,False,namerica,Current Biology
str775,stroke,351,False,True,False,namerica,Proceedings of the National Academy of Sciences
str776,stroke,347,False,True,False,europe,Nature Genetics
str777,stroke,230,True,True,False,asia,Developmental Psychobiology
str778,stroke,161,True,True,False,europe,Hypertension
str779,stroke,318,False,False,False,namerica,Cell Reports
str780,stroke,234,False,False,False,namerica,Journal of the American Heart Association
str781,stroke,398,False,False,False,europe,Cardiovascular Innovations and Applications
str782,stroke,231,False,False,False,namerica,Neurology
str783,stroke,448,False,False,False,namerica,Cardiology
str784,stroke,118,False,False,False,namerica,Neurology
str785,stroke,196,True,True,False,namerica,Journal of Clinical Endocrinology and Metabolism
str786,stroke,145,True,True,False,namerica,Journal of Women's Health
str787,stroke,289,False,False,False,europe,The BMJ
str788,stroke,340,True,True,False,namerica,JAHA: Journal of the American Heart Association
str789,stroke,188,False,True,False,namerica,PLOS ONE
str790,stroke,190,True,True,False,namerica,Clinical Cancer Research
str791,stroke,226,True,False,False,namerica,Proceedings of the National Academy of Sciences
str792,stroke,376,False,False,False,australia,The Lancet
str793,stroke,134,True,True,False,namerica,Circulation: Journal of the American Heart Association
str794,stroke,407,True,False,False,namerica,Neuron
str795,stroke,619,True,True,False,namerica,IEEE Transactions on Neural Systems and Rehabilitation Engineering
str796,stroke,403,False,False,False,namerica,Journal of the American College of Cardiology
str797,stroke,302,False,False,False,namerica,Proceedings of the National Academy of Sciences
str798,stroke,241,False,True,False,namerica,Clinical Therapeutics
str799,stroke,384,True,True,False,namerica,JAMA Neurology
str800,stroke,422,False,False,False,namerica,Journal of Clinical Investigation
str801,stroke,255,True,True,False,namerica,Circulation Research
str802,stroke,317,True,True,False,namerica,Hypertension: Journal of the American Heart Association
str803,stroke,210,False,True,False,namerica,JACC: Heart Failure
str804,stroke,285,False,False,False,europe,Heart
str805,stroke,209,True,False,False,namerica,Journal of Nuclear Medicine
str806,stroke,194,False,True,False,europe,Brain and Cognition
str807,stroke,265,True,True,False,namerica,Angewandte Chemie International Edition
str808,stroke,474,True,False,False,namerica,Nature Communications
str809,stroke,289,False,False,False,namerica,Neurology
str810,stroke,194,False,True,False,namerica,Lancet Diabetes and Endocrinology
str811,stroke,590,False,False,False,namerica,The Lancet Diabetes & Endocrinology
str812,stroke,196,False,False,False,namerica,Journal of the American College of Cardiology
str813,stroke,213,False,True,False,namerica,Journal of Clinical Sleep Medicine
str814,stroke,342,False,True,False,namerica,Neuron
str815,stroke,461,False,True,False,europe,European Heart Journal
str816,stroke,292,False,False,False,namerica,
str817,stroke,312,True,True,True,namerica,Scientific Reports
str818,stroke,91,False,False,False,namerica,International Journal of Stroke
str819,stroke,282,True,True,False,europe,eLife
str820,stroke,296,False,True,False,europe,Frontiers in Human Neuroscience
str821,stroke,283,True,True,False,namerica,JAHA: Journal of the American Heart Association
str822,stroke,278,False,False,False,namerica,Neurology
str823,stroke,282,True,True,False,europe,eLife
str824,stroke,296,False,True,False,europe,Frontiers in Human Neuroscience
str825,stroke,283,True,True,False,namerica,JAHA: Journal of the American Heart Association
str826,stroke,278,False,False,False,namerica,Neurology
str827,stroke,119,True,False,False,namerica,
str828,stroke,316,False,True,False,namerica,Nature
str829,stroke,246,False,False,False,namerica,
str830,stroke,294,True,False,False,,
str831,stroke,190,False,False,False,namerica,JAMA Psychiatry
str832,stroke,384,False,True,False,asia,Angewandte Chemie International Edition
str833,stroke,386,False,False,False,namerica,Lancet Diabetes & Endocrinology
str834,stroke,562,False,True,False,namerica,Nature
str835,stroke,233,False,False,False,namerica,
str836,stroke,312,False,False,False,namerica,JAMA
str837,stroke,238,True,True,False,namerica,Stem Cell Reports
str838,stroke,194,True,False,False,namerica,
str839,stroke,269,False,True,False,namerica,PLOS Medicine
str840,stroke,470,False,True,False,namerica,Annals of Neurology
str841,stroke,412,True,True,False,namerica,Nature Communications
str842,stroke,209,False,False,False,namerica,Catheterization and Cardiovascular Interventions
str843,stroke,528,False,False,False,namerica,Annals of Internal Medicine
str844,stroke,206,True,True,False,namerica,Circulation: Journal of the American Heart Association
str845,stroke,175,True,False,False,namerica,
str846,stroke,286,True,False,False,namerica,Journals of Gerontology Series A Biological Sciences and Medical Sciences
str847,stroke,446,False,True,False,europe,Annals of Internal Medicine
str848,stroke,343,True,True,False,europe,Brain
str849,stroke,175,False,True,False,asia,The Open Cardiovascular Medicine Journal
str850,stroke,196,True,False,False,namerica,Structural Heart: The Journal of the Heart Team
str851,stroke,263,True,True,False,namerica,Aphasiology
str852,stroke,400,False,False,False,namerica,Cell Stem Cell
str853,stroke,152,False,True,False,namerica,Science Translational Medicine
str854,stroke,309,True,True,False,namerica,Neuron
str855,stroke,262,False,False,False,europe,Science Translational Medicine
