term,id,fk,smog,consen,ar,fkg,fks,lwf
stroke,str517,,15.6,,17.3,14.6,31.31,13.375
stroke,str518,,17.5,,19.9,16.7,25.83,8.16666666667
stroke,str519,,15.5,,16.7,14.0,38.25,12.625
stroke,str520,,12.4,,13.1,10.6,52.49,8.0
stroke,str521,,16.3,,19.3,15.1,40.72,19.3333333333
stroke,str522,,17.3,,20.0,16.2,27.15,11.875
stroke,str523,,14.9,,16.8,13.7,44.37,13.125
stroke,str524,,15.5,,19.1,15.6,34.09,8.9
stroke,str525,,14.1,,15.4,12.6,47.32,10.5
stroke,str526,,14.4,,17.2,13.2,45.8,15.6666666667
stroke,str527,,14.6,,14.7,13.2,34.86,5.9375
stroke,str528,,14.6,,14.7,13.2,34.86,5.9375
stroke,str529,,16.7,,21.1,17.4,29.32,12.25
stroke,str530,,17.0,,21.4,16.8,20.11,12.875
stroke,str531,,14.1,,15.1,12.4,42.41,12.375
stroke,str532,,14.7,,17.3,13.1,46.0,11.875
stroke,str533,,16.2,,19.2,15.7,33.68,15.5
stroke,str534,,16.5,,19.0,15.6,34.09,25.5
stroke,str535,,15.9,,20.6,16.0,38.49,17.1666666667
stroke,str536,,14.0,,14.9,12.5,47.52,7.75
stroke,str537,,14.6,,16.1,12.6,47.32,15.3333333333
stroke,str538,,12.6,,13.5,11.5,39.33,6.75
stroke,str539,,16.1,,21.0,15.3,40.11,13.125
stroke,str540,,15.1,,18.5,14.3,37.54,16.6666666667
stroke,str541,,16.3,,18.7,16.3,21.53,13.5
stroke,str542,,13.4,,13.0,10.3,47.89,5.875
stroke,str543,,12.4,,12.6,10.4,58.42,9.0
stroke,str544,,16.2,,17.8,14.2,43.06,12.75
stroke,str545,,17.9,,20.1,17.7,17.78,20.3333333333
stroke,str546,,12.2,,12.5,10.3,53.31,7.66666666667
stroke,str547,,15.5,,15.5,13.0,40.89,11.625
stroke,str548,,18.3,,22.8,18.8,25.76,17.5
stroke,str549,,13.5,,14.4,12.0,38.01,8.5
stroke,str550,,17.4,,19.3,16.9,20.01,11.5
stroke,str551,,12.6,,16.4,11.9,49.04,10.8
stroke,str552,,13.4,,14.6,11.7,49.65,13.25
stroke,str553,,14.4,,15.1,11.8,49.45,17.1666666667
stroke,str554,,17.0,,19.0,15.2,35.1,22.5
stroke,str555,,15.1,,18.1,14.8,41.63,11.375
stroke,str556,,14.9,,18.4,14.3,42.85,12.75
stroke,str557,,15.2,,16.8,14.1,37.84,10.3
stroke,str558,,15.2,,16.3,12.9,46.51,8.5
stroke,str559,,14.3,,16.4,12.0,48.74,12.75
stroke,str560,,17.2,,21.8,17.2,29.82,12.875
stroke,str561,,15.2,,16.9,14.6,36.73,13.0
stroke,str562,,15.0,,17.4,14.0,38.25,10.2
stroke,str563,,16.7,,20.8,16.7,31.14,13.375
stroke,str564,,11.7,,13.4,8.7,57.37,10.6
stroke,str565,,16.3,,18.7,14.9,30.5,14.0
stroke,str566,,14.9,,16.4,13.6,28.54,18.1666666667
stroke,str567,,16.3,,19.6,16.0,27.56,14.625
stroke,str568,,15.0,,17.6,13.9,38.35,14.25
stroke,str569,,16.0,,18.8,15.4,34.7,18.3333333333
stroke,str570,,14.6,,15.7,12.4,42.31,12.5
stroke,str571,,12.4,,14.0,11.3,45.15,13.625
stroke,str572,,16.5,,20.1,16.6,31.55,18.6666666667
stroke,str573,,12.4,,14.0,11.3,45.15,13.625
stroke,str574,,16.5,,20.1,16.6,31.55,18.6666666667
stroke,str575,,15.9,,17.2,13.8,38.76,17.3333333333
stroke,str576,,15.6,,17.1,13.6,39.26,12.875
stroke,str577,,17.8,,23.1,17.9,22.58,12.2
stroke,str578,,16.5,,19.6,15.7,33.78,12.5
stroke,str579,,12.7,,12.9,10.6,47.18,19.0
stroke,str580,,15.0,,20.5,16.4,37.27,12.25
stroke,str581,,13.8,,14.3,12.2,43.02,13.625
stroke,str582,,11.6,,12.5,10.3,58.62,13.75
stroke,str583,,11.5,,11.6,8.9,62.27,10.8
stroke,str584,,14.0,,14.4,11.4,50.46,17.6666666667
stroke,str585,,13.9,,16.2,13.2,40.38,8.4
stroke,str586,,16.0,,16.5,14.0,38.15,17.3333333333
stroke,str587,,17.1,,19.7,16.3,21.43,14.25
stroke,str588,,13.4,,13.8,11.4,50.36,8.6
stroke,str589,,12.4,,12.3,10.7,52.19,10.3
stroke,str590,,13.1,,17.4,13.2,51.01,16.6666666667
stroke,str591,,14.1,,15.1,12.5,42.0,10.6
stroke,str592,,15.3,,15.4,13.1,40.58,10.5
stroke,str593,,15.5,,18.3,14.4,37.23,12.875
stroke,str595,,16.0,,18.2,14.9,35.81,11.0
stroke,str596,,14.1,,14.7,12.7,41.6,7.75
stroke,str597,,14.5,,16.6,13.4,39.77,17.3333333333
stroke,str598,,13.6,,14.6,12.2,42.82,10.8
stroke,str599,,13.0,,14.8,11.9,49.04,15.8333333333
stroke,str600,,14.3,,17.6,13.7,49.79,11.875
stroke,str601,,14.9,,15.0,12.8,41.29,12.25
stroke,str602,,15.2,,17.2,13.2,40.18,13.125
stroke,str603,,13.9,,17.4,13.4,50.6,13.0
stroke,str604,,14.5,,16.9,12.7,47.12,10.3
stroke,str605,,14.5,,16.3,13.6,39.26,13.0
stroke,str606,,14.4,,14.8,13.0,35.47,8.5
stroke,str607,,13.5,,14.6,11.4,50.36,12.75
stroke,str608,,13.8,,15.8,12.7,46.91,7.0
stroke,str609,,14.4,,14.8,13.0,35.47,8.5
stroke,str610,,13.5,,14.6,11.4,50.36,12.75
stroke,str611,,13.8,,15.8,12.7,46.91,7.0
stroke,str612,,13.4,,15.0,11.2,50.87,8.2
stroke,str613,,14.7,,16.6,13.0,46.2,16.1666666667
stroke,str614,,16.1,,18.6,15.3,23.97,13.625
stroke,str615,,15.1,,15.3,13.1,40.69,17.1666666667
stroke,str616,,13.4,,16.4,12.1,48.54,13.875
stroke,str617,,16.6,,20.6,16.5,26.34,14.0
stroke,str618,,16.3,,18.3,15.6,28.57,12.125
stroke,str619,,14.4,,16.8,13.4,45.19,16.0
stroke,str620,,16.4,,19.7,16.0,22.14,11.0
stroke,str621,,16.2,,18.5,15.6,28.67,17.5
stroke,str622,,16.3,,17.4,14.5,31.62,13.25
stroke,str623,,13.0,,15.6,11.9,49.04,10.9
stroke,str624,,15.3,,15.7,13.5,34.26,11.75
stroke,str625,,17.3,,19.5,16.2,21.63,10.2
stroke,str626,,13.2,,15.5,11.3,50.67,13.0
stroke,str627,,13.8,,15.8,12.7,46.91,9.0
stroke,str628,,13.7,,15.1,13.0,40.79,14.25
stroke,str629,,14.8,,16.5,13.4,39.67,13.625
stroke,str630,,14.4,,15.0,11.8,44.03,11.75
stroke,str631,,13.9,,15.8,12.5,42.11,13.125
stroke,str632,,15.5,,17.7,14.3,37.34,24.25
stroke,str633,,15.0,,16.9,13.2,40.28,11.1
stroke,str634,,18.0,,21.1,16.8,25.42,16.5
stroke,str635,,13.5,,14.7,12.2,42.92,13.0
stroke,str636,,14.6,,16.7,12.7,47.12,17.1666666667
stroke,str637,,14.8,,17.9,14.0,38.15,13.25
stroke,str638,,13.5,,13.9,10.6,57.91,16.3333333333
stroke,str639,,12.6,,14.7,11.8,49.45,7.75
stroke,str640,,15.8,,17.3,14.1,38.05,7.25
stroke,str641,,13.4,,16.2,12.6,41.9,8.7
stroke,str642,,12.6,,14.2,11.0,51.38,16.3333333333
stroke,str643,,16.7,,19.1,14.9,35.91,12.125
stroke,str644,,15.6,,18.5,15.4,34.7,13.625
stroke,str645,,13.7,,15.6,12.7,46.91,24.25
stroke,str646,,13.8,,15.7,13.0,46.1,18.3333333333
stroke,str647,,13.3,,14.8,10.6,57.81,16.1666666667
stroke,str648,,0.0,,40.6,3.7,75.88,0.5
stroke,str649,,14.7,,17.8,13.9,38.55,10.4
stroke,str650,,21.6,,27.4,22.2,6.0,30.25
stroke,str651,,15.7,,17.8,14.6,42.14,11.25
stroke,str652,,15.2,,17.4,13.8,38.76,14.125
stroke,str653,,10.6,,15.1,11.3,55.98,13.0
stroke,str654,,14.9,,17.7,13.5,44.88,12.5
stroke,str655,,14.7,,15.7,12.5,42.0,10.7
stroke,str656,,14.6,,16.0,12.6,36.49,6.5
stroke,str657,,14.6,,15.6,12.6,36.39,15.0
stroke,str658,,17.0,,18.6,15.1,35.41,12.625
stroke,str659,,14.8,,16.8,12.7,41.5,11.1
stroke,str660,,15.5,,17.3,14.1,32.53,10.7
stroke,str661,,15.6,,17.9,14.8,36.12,8.9
stroke,str662,,14.5,,16.5,13.0,46.2,16.6666666667
stroke,str663,,15.5,,17.1,14.1,38.05,12.125
stroke,str664,,16.9,,19.0,15.8,28.06,14.125
stroke,str665,,15.8,,17.1,14.6,31.31,5.71428571429
stroke,str666,,14.8,,16.3,14.2,37.74,11.2
stroke,str667,,15.8,,17.6,14.1,38.05,17.0
stroke,str668,,16.8,,18.3,15.2,29.79,12.375
stroke,str669,,13.8,,14.6,11.4,50.36,5.71428571429
stroke,str670,,16.1,,19.4,15.9,33.17,13.75
stroke,str671,,14.6,,16.5,13.0,46.2,12.0
stroke,str672,,15.4,,15.8,13.5,39.57,8.16666666667
stroke,str673,,14.7,,14.9,13.4,39.87,10.7
stroke,str674,,14.8,,15.7,12.7,41.7,11.1
stroke,str675,,15.1,,18.1,14.3,42.85,12.75
stroke,str676,,16.1,,17.5,15.1,29.99,12.375
stroke,str677,,14.3,,17.9,14.9,46.64,16.3333333333
stroke,str678,,14.6,,17.8,14.7,36.32,10.6
stroke,str679,,14.3,,17.9,14.9,46.64,16.3333333333
stroke,str680,,14.6,,17.8,14.7,36.32,10.6
stroke,str681,,13.5,,16.1,12.6,47.32,17.1666666667
stroke,str682,,14.9,,17.6,13.7,39.06,13.875
stroke,str683,,15.7,,18.9,14.8,36.12,10.5
stroke,str684,,12.3,,13.2,10.1,53.81,10.4
stroke,str685,,14.9,,15.7,12.6,47.22,12.375
stroke,str686,,13.5,,12.2,10.1,53.81,5.42857142857
stroke,str687,,16.6,,18.6,15.4,29.08,10.5
stroke,str688,,12.7,,13.6,11.2,50.97,10.1
stroke,str689,,14.3,,17.9,14.9,46.64,16.3333333333
stroke,str690,,14.6,,17.8,14.7,36.32,10.6
stroke,str691,,13.5,,16.1,12.6,47.32,17.1666666667
stroke,str692,,14.9,,17.6,13.7,39.06,13.875
stroke,str693,,15.7,,18.9,14.8,36.12,10.5
stroke,str694,,12.3,,13.2,10.1,53.81,10.4
stroke,str695,,14.9,,15.7,12.6,47.22,12.375
stroke,str696,,13.5,,12.2,10.1,53.81,5.42857142857
stroke,str697,,16.6,,18.6,15.4,29.08,10.5
stroke,str698,,12.7,,13.6,11.2,50.97,10.1
stroke,str699,,17.2,,19.5,16.0,27.66,11.0
stroke,str700,,14.2,,16.0,12.2,48.33,9.0
stroke,str701,,15.7,,17.6,14.2,32.43,7.91666666667
stroke,str702,,14.4,,15.3,12.6,41.9,10.6
stroke,str703,,12.1,,14.4,11.4,50.46,18.1666666667
stroke,str704,,16.0,,19.7,16.1,32.67,18.3333333333
stroke,str705,,13.6,,14.7,11.7,49.65,13.5
stroke,str706,,16.4,,18.8,14.7,36.32,12.375
stroke,str707,,14.3,,14.2,11.8,43.83,10.5
stroke,str708,,16.9,,20.4,16.4,31.85,26.75
stroke,str709,,16.9,,20.4,16.4,31.85,26.75
stroke,str710,,13.9,,15.3,12.2,48.23,7.0
stroke,str711,,16.1,,16.9,14.3,37.44,13.375
stroke,str712,,15.4,,16.4,13.5,39.47,8.8
stroke,str713,,14.9,,16.3,12.6,41.8,12.75
stroke,str714,,15.3,,16.9,13.7,39.06,12.875
stroke,str715,,16.2,,19.7,15.6,28.67,15.0
stroke,str716,,14.2,,16.1,12.9,41.19,26.5
stroke,str717,,15.6,,16.2,13.6,28.43,8.33333333333
stroke,str718,,13.2,,14.7,11.8,43.83,12.25
stroke,str719,,12.9,,13.6,11.4,50.46,10.7
stroke,str720,,14.2,,14.5,12.2,43.02,10.6
stroke,str721,,16.6,,20.3,16.1,32.87,18.5
stroke,str722,,14.7,,18.5,14.5,37.03,13.875
stroke,str723,,12.9,,14.9,11.0,45.96,4.72222222222
stroke,str724,,15.6,,17.4,14.5,31.51,17.1666666667
stroke,str725,,15.2,,16.9,13.8,38.76,13.375
stroke,str726,,16.6,,19.1,15.9,27.86,14.5
stroke,str727,,14.6,,16.4,13.5,44.88,10.75
stroke,str728,,17.5,,19.2,17.0,19.5,13.625
stroke,str729,,16.8,,19.6,15.3,24.07,14.0
stroke,str730,,13.4,,14.7,13.0,40.79,26.5
stroke,str731,,16.0,,19.4,15.9,27.96,15.625
stroke,str732,,14.9,,16.7,13.8,33.24,13.375
stroke,str733,,13.5,,13.8,11.0,51.48,10.5
stroke,str734,,19.7,,23.9,19.9,12.19,18.0
stroke,str735,,13.5,,13.8,11.0,51.48,10.5
stroke,str736,,13.7,,15.7,13.1,46.0,13.125
stroke,str737,,16.7,,17.3,14.9,30.5,17.1666666667
stroke,str738,,13.3,,15.6,12.5,47.62,11.1
stroke,str739,,12.1,,14.2,11.1,56.59,16.3333333333
stroke,str740,,13.1,,15.7,13.0,46.3,13.375
stroke,str741,,13.6,,16.2,12.8,46.71,8.5
stroke,str742,,15.3,,16.4,13.8,38.86,12.375
stroke,str743,,15.0,,16.2,13.9,33.14,10.2
stroke,str744,,13.9,,15.0,11.6,49.96,7.41666666667
stroke,str745,,17.7,,22.1,17.9,28.1,17.3333333333
stroke,str746,,15.2,,18.1,14.4,37.13,10.1
stroke,str747,,12.5,,13.9,10.9,57.1,13.875
stroke,str748,,16.1,,17.3,15.6,23.16,12.7
stroke,str749,,13.7,,14.0,11.4,50.46,8.6
stroke,str750,,18.8,,23.8,19.3,24.45,16.3333333333
stroke,str751,,15.0,,17.3,13.9,38.35,8.5
stroke,str752,,13.3,,14.7,12.3,42.72,6.5
stroke,str753,,21.0,,24.4,20.2,11.38,17.1666666667
stroke,str754,,11.4,,12.9,10.7,57.61,7.5
stroke,str755,,14.6,,16.9,13.8,27.93,13.0
stroke,str756,,13.0,,13.5,11.0,56.69,11.875
stroke,str757,,14.3,,16.2,13.2,40.28,12.75
stroke,str758,,14.9,,16.6,13.5,44.98,16.3333333333
stroke,str759,,15.0,,15.8,12.4,42.41,10.9
stroke,str760,,13.9,,14.0,12.3,53.34,12.25
stroke,str761,,13.5,,14.6,11.2,50.97,13.875
stroke,str762,,15.9,,22.5,17.8,33.62,26.25
stroke,str763,,14.9,,15.6,13.6,33.85,11.875
stroke,str764,,13.9,,16.8,12.5,47.62,13.25
stroke,str765,,19.2,,23.9,19.6,23.63,29.5
stroke,str766,,17.0,,20.0,16.9,19.91,14.5
stroke,str767,,16.5,,17.7,14.8,36.22,12.0
stroke,str768,,13.7,,14.3,11.6,49.96,12.125
stroke,str769,,16.6,,19.1,16.5,26.44,8.9
stroke,str770,,15.9,,16.7,14.8,30.8,11.875
stroke,str771,,14.5,,16.6,13.4,39.77,14.375
stroke,str773,,14.4,,16.4,12.9,40.99,7.41666666667
stroke,str774,,13.3,,17.8,13.5,44.88,17.0
stroke,str775,,14.6,,15.4,12.3,48.03,13.0
stroke,str776,,13.6,,16.2,12.2,53.65,12.625
stroke,str777,,16.6,,19.1,15.8,28.06,8.41666666667
stroke,str778,,14.4,,17.3,13.5,34.26,10.9166666667
stroke,str779,,14.6,,15.0,12.2,42.92,6.5
stroke,str780,,14.9,,18.5,13.8,49.59,16.1666666667
stroke,str781,,19.6,,26.4,20.6,15.68,14.125
stroke,str782,,9.5,,10.5,8.3,74.73,12.875
stroke,str783,,14.5,,16.0,13.0,46.1,11.0
stroke,str784,,13.5,,15.9,11.7,44.24,10.2
stroke,str785,,15.9,,18.9,14.9,35.91,26.75
stroke,str786,,18.1,,22.3,17.4,29.42,12.375
stroke,str787,,15.1,,18.0,15.3,34.8,17.6666666667
stroke,str788,,14.7,,16.5,13.9,33.04,18.0
stroke,str789,,15.5,,17.4,13.9,38.35,8.41666666667
stroke,str790,,14.1,,17.0,13.5,44.88,12.0
stroke,str791,,17.1,,20.9,16.1,27.25,12.25
stroke,str792,,15.8,,17.5,14.4,37.13,11.0
stroke,str793,,14.9,,17.3,13.7,28.33,10.8
stroke,str794,,13.2,,15.8,12.9,51.92,13.125
stroke,str795,,13.8,,15.2,11.8,49.35,13.625
stroke,str796,,14.4,,16.0,13.7,39.06,19.6666666667
stroke,str797,,13.5,,13.9,11.1,51.28,16.5
stroke,str798,,16.9,,20.5,17.0,30.33,18.5
stroke,str799,,14.0,,14.7,12.6,41.8,10.2
stroke,str800,,13.6,,17.8,12.9,51.82,12.375
stroke,str801,,16.2,,19.5,16.1,32.87,13.125
stroke,str802,,14.3,,16.8,13.0,46.1,17.3333333333
stroke,str803,,15.7,,17.2,14.9,30.4,7.25
stroke,str804,,14.9,,16.9,13.8,38.76,14.25
stroke,str805,,15.5,,16.8,14.1,32.63,12.5
stroke,str806,,13.0,,15.3,11.4,50.36,10.1
stroke,str807,,16.0,,17.6,14.9,30.6,7.0
stroke,str808,,15.4,,16.2,14.3,32.02,13.375
stroke,str809,,12.6,,13.9,11.3,50.57,17.6666666667
stroke,str810,,18.1,,22.8,18.0,27.69,13.125
stroke,str811,,14.0,,15.1,11.2,50.97,12.875
stroke,str812,,13.9,,17.5,14.1,43.36,11.5
stroke,str813,,14.1,,16.8,13.8,38.86,16.6666666667
stroke,str814,,14.7,,16.4,13.3,39.97,12.0
stroke,str815,,14.8,,17.7,13.9,43.87,13.75
stroke,str816,,13.7,,15.9,13.2,45.69,16.3333333333
stroke,str817,,15.8,,18.0,13.7,39.06,17.0
stroke,str818,,19.5,,21.9,18.6,15.44,9.0
stroke,str819,,13.8,,14.7,12.6,47.22,7.16666666667
stroke,str820,,14.7,,15.9,13.0,40.89,12.5
stroke,str821,,11.8,,15.2,11.8,49.25,16.6666666667
stroke,str822,,14.8,,15.8,13.2,51.11,24.25
stroke,str823,,13.8,,14.7,12.6,47.22,7.16666666667
stroke,str824,,14.7,,15.9,13.0,40.89,12.5
stroke,str825,,11.8,,15.2,11.8,49.25,16.6666666667
stroke,str826,,14.8,,15.8,13.2,51.11,24.25
stroke,str827,,16.5,,20.5,17.4,29.32,17.0
stroke,str828,,13.8,,13.3,11.1,51.18,9.0
stroke,str829,,14.9,,16.2,13.2,40.38,8.3
stroke,str830,,10.5,,9.6,7.7,70.84,12.0
stroke,str831,,15.3,,16.4,13.3,40.08,18.6666666667
stroke,str832,,15.6,,16.1,13.3,34.66,10.9
stroke,str833,,16.2,,18.8,15.2,35.2,18.3333333333
stroke,str834,,17.6,,20.9,17.6,28.91,18.3333333333
stroke,str835,,13.2,,14.5,11.4,50.36,17.3333333333
stroke,str836,,19.4,,20.8,17.4,18.49,12.5
stroke,str837,,13.3,,15.4,12.2,48.33,11.2
stroke,str838,,18.2,,19.0,16.5,26.34,11.75
stroke,str839,,12.3,,11.6,9.6,55.13,17.5
stroke,str840,,14.8,,15.1,12.1,43.22,12.625
stroke,str841,,15.9,,16.7,14.2,37.64,13.625
stroke,str842,,13.4,,13.4,10.7,46.67,11.7
stroke,str843,,14.0,,15.6,13.1,40.58,10.6
stroke,str844,,12.7,,14.0,11.4,50.36,12.5
stroke,str845,,14.7,,16.9,13.9,38.55,13.125
stroke,str846,,14.7,,15.3,13.5,39.47,17.6666666667
stroke,str847,,14.8,,17.8,14.2,43.06,17.6666666667
stroke,str848,,14.0,,16.4,13.1,51.21,16.3333333333
stroke,str849,,15.6,,18.7,15.4,29.28,12.4
stroke,str850,,17.9,,20.7,17.6,23.5,14.125
stroke,str851,,16.1,,18.0,15.1,24.68,10.7
stroke,str852,,14.5,,16.6,13.2,40.28,13.125
stroke,str853,,16.5,,21.4,17.6,23.5,13.75
stroke,str854,,13.2,,14.9,12.7,47.12,13.0
stroke,str855,,15.2,,17.8,14.5,36.83,12.875
stroke,str856,,14.4,,18.7,14.7,41.74,17.0
stroke,str857,,15.4,,16.6,13.9,38.35,10.9
stroke,str858,,12.6,,15.5,12.5,52.83,17.8333333333
stroke,str859,,15.4,,16.6,13.9,38.35,10.9
stroke,str860,,12.6,,15.5,12.5,52.83,17.8333333333
stroke,str861,,16.0,,17.3,13.8,38.66,14.875
stroke,str862,,17.3,,20.9,18.2,16.46,17.0
stroke,str863,,11.5,,12.1,9.6,54.93,7.66666666667
stroke,str864,,14.8,,17.7,14.0,38.15,12.5
stroke,str865,,17.1,,19.1,15.5,28.98,8.4
stroke,str866,,16.9,,19.2,14.8,36.12,15.6666666667
stroke,str867,,15.9,,18.9,15.7,33.88,19.0
stroke,str868,,14.7,,16.7,13.3,40.08,12.75
stroke,str869,,13.2,,19.2,13.6,28.54,11.0
stroke,str870,,16.6,,19.6,16.1,32.87,17.6666666667
stroke,str871,,13.7,,15.3,12.3,42.61,6.28571428571
stroke,str872,,14.9,,17.9,14.3,37.34,13.125
stroke,str873,,15.0,,17.1,14.5,37.03,13.75
stroke,str874,,14.7,,16.0,13.3,39.97,5.85714285714
stroke,str875,,16.8,,17.6,14.9,30.5,8.3
stroke,str876,,14.1,,16.3,13.1,40.58,12.125
stroke,str877,,13.9,,13.9,11.4,50.36,12.875
stroke,str878,,14.2,,15.9,12.6,41.9,12.625
stroke,str879,,15.3,,18.3,14.9,35.91,14.125
stroke,str880,,14.6,,17.0,13.2,45.8,17.1666666667
stroke,str881,,14.4,,15.9,12.3,42.61,12.5
stroke,str882,,16.8,,18.1,14.6,31.21,16.5
stroke,str883,,14.1,,15.0,12.7,41.5,10.1
stroke,str884,,17.1,,19.4,15.8,28.06,12.375
stroke,str885,,14.6,,16.4,13.0,40.89,13.25
stroke,str886,,15.2,,18.3,14.9,35.91,13.375
stroke,str887,,16.4,,20.1,16.2,32.36,13.875
stroke,str888,,15.6,,19.3,15.6,33.99,10.5
stroke,str889,,14.4,,15.4,12.1,48.43,12.125
stroke,str890,,14.4,,15.4,12.1,48.43,12.125
stroke,str891,,13.4,,15.3,12.5,47.62,12.0
stroke,str892,,14.6,,17.1,13.7,49.69,10.5
stroke,str893,,15.5,,17.1,13.9,38.35,17.1666666667
stroke,str894,,15.5,,19.6,15.8,33.48,13.125
stroke,str895,,15.4,,15.9,13.0,40.89,13.0
stroke,str896,,13.2,,14.0,11.6,49.96,10.6
stroke,str897,,14.2,,17.2,13.0,46.3,17.3333333333
stroke,str898,,16.6,,17.9,14.3,37.44,17.1666666667
stroke,str899,,13.9,,16.2,13.6,39.37,10.5
stroke,str900,,13.7,,14.8,11.8,49.45,13.375
stroke,str901,,17.2,,18.3,14.9,30.4,6.83333333333
stroke,str902,,14.9,,17.2,13.9,38.55,14.25
stroke,str903,,14.3,,14.6,12.7,41.6,8.9
stroke,str904,,13.2,,13.1,10.3,53.21,5.0625
stroke,str905,,14.8,,15.1,12.5,42.11,8.5
stroke,str906,,18.3,,20.4,17.4,24.0,14.6666666667
stroke,str907,,12.3,,13.5,10.8,57.2,13.375
stroke,str908,,15.3,,20.0,13.8,38.66,18.1666666667
stroke,str909,,14.9,,18.8,14.4,42.55,17.8333333333
stroke,str910,,15.9,,17.2,13.9,33.04,13.0
stroke,str911,,17.9,,20.2,16.6,26.03,13.25
stroke,str912,,15.6,,17.0,14.1,38.05,11.875
stroke,str913,,15.9,,17.2,13.9,33.04,13.0
stroke,str914,,17.9,,20.2,16.6,26.03,13.25
stroke,str915,,15.6,,17.0,14.1,38.05,11.875
stroke,str916,,14.8,,16.0,13.1,40.48,10.6
stroke,str917,,14.5,,16.8,12.8,41.29,6.91666666667
stroke,str918,,14.8,,14.7,12.5,42.0,17.8333333333
stroke,str919,,14.7,,16.4,13.4,39.77,16.3333333333
stroke,str920,,12.8,,18.2,10.8,46.57,5.5625
stroke,str921,,13.0,,13.2,10.7,52.19,8.7
stroke,str922,,10.7,,10.4,9.1,61.87,6.42857142857
stroke,str923,,12.4,,12.6,10.0,53.92,12.625
stroke,str924,,13.8,,15.7,13.0,46.1,16.5
stroke,str925,,16.0,,16.8,13.5,39.47,7.33333333333
stroke,str926,,14.0,,14.6,11.9,49.15,12.75
stroke,str927,,16.1,,21.3,16.4,31.85,13.125
stroke,str928,,14.3,,14.9,13.0,40.79,28.0
stroke,str929,,14.1,,14.6,11.5,50.16,10.3
stroke,str930,,11.2,,12.3,9.8,65.25,17.1666666667
stroke,str931,,15.1,,17.2,13.9,33.14,17.6666666667
stroke,str932,,14.6,,16.5,13.7,44.37,17.6666666667
stroke,str933,,14.6,,16.5,13.7,44.37,17.6666666667
stroke,str934,,12.5,,13.0,10.5,58.11,8.8
stroke,str935,,13.7,,13.6,11.9,43.63,10.4
stroke,str936,,17.5,,21.1,16.4,31.85,12.5
stroke,str937,,14.4,,14.5,11.5,50.16,7.8
stroke,str938,,14.2,,17.6,13.2,45.59,12.375
stroke,str939,,15.9,,17.3,14.8,30.7,10.4
stroke,str940,,18.0,,21.9,18.4,21.26,19.6666666667
stroke,str941,,14.8,,15.9,13.0,40.89,12.625
stroke,str942,,12.8,,12.4,10.5,52.7,11.1
stroke,str943,,15.9,,19.4,15.0,35.51,16.6666666667
stroke,str944,,15.0,,18.4,13.6,39.16,10.9
stroke,str945,,12.1,,14.6,11.2,56.39,10.4
stroke,str946,,15.7,,18.8,15.4,29.28,12.4
stroke,str947,,14.6,,17.4,13.2,40.28,6.75
stroke,str948,,14.1,,15.8,12.9,41.19,14.0
stroke,str949,,15.4,,15.9,13.4,39.67,13.125
stroke,str950,,14.3,,16.1,12.7,47.01,12.5
stroke,str951,,16.6,,18.5,14.5,36.93,12.625
stroke,str952,,15.0,,16.7,13.1,40.58,10.5
stroke,str953,,0.0,,25.8,19.1,30.37,19.5
stroke,str954,,15.6,,18.6,15.5,28.88,10.7
stroke,str955,,17.0,,19.0,15.8,22.65,11.0
stroke,str956,,15.6,,15.8,12.6,41.8,7.5
stroke,str957,,16.9,,16.6,15.3,23.97,8.5
stroke,str958,,15.0,,16.4,13.7,44.48,27.75
stroke,str959,,14.1,,15.0,12.1,48.43,12.125
stroke,str960,,15.5,,16.5,14.1,32.63,11.7
stroke,str961,,14.8,,15.2,13.2,40.38,9.0
stroke,str962,,13.4,,15.5,11.9,43.63,9.0
stroke,str963,,15.5,,18.7,14.9,30.4,10.6
stroke,str964,,14.4,,15.6,12.4,47.72,7.5
stroke,str965,,16.2,,18.8,15.2,29.69,10.9
stroke,str966,,13.9,,13.7,11.0,46.06,8.08333333333
stroke,str967,,13.0,,16.0,12.6,47.32,12.75
stroke,str968,,16.0,,19.2,15.5,28.98,11.375
stroke,str969,,19.8,,24.1,19.5,13.01,19.0
stroke,str970,,14.0,,15.9,11.9,43.73,7.66666666667
stroke,str971,,12.8,,13.3,10.3,58.52,10.7
stroke,str972,,13.5,,17.5,12.9,41.19,13.125
stroke,str973,,15.9,,18.9,16.2,27.15,17.8333333333
stroke,str974,,14.8,,17.2,14.3,42.75,13.375
stroke,str975,,13.5,,16.8,12.8,46.71,17.6666666667
stroke,str977,,15.2,,16.6,13.3,39.97,13.25
stroke,str978,,15.0,,17.0,13.4,39.77,13.125
stroke,str979,,14.9,,16.9,13.6,39.26,7.33333333333
stroke,str980,,17.1,,20.7,16.1,32.77,18.6666666667
stroke,str981,,12.3,,11.2,9.6,60.55,6.5
stroke,str982,,16.1,,18.0,14.8,36.02,8.8
stroke,str983,,12.3,,11.2,9.6,60.55,6.5
stroke,str984,,16.1,,18.0,14.8,36.02,8.8
stroke,str985,,17.4,,19.7,16.3,26.85,10.8
stroke,str986,,14.3,,16.7,13.3,45.39,13.125
stroke,str987,,12.5,,13.3,10.9,51.68,14.0
stroke,str988,,16.8,,19.7,15.0,30.3,8.2
stroke,str989,,14.4,,18.7,13.2,45.69,18.8333333333
